year,population,country,species,flag
2016,0,Norway,Sheep / goats,woah001
2016,1128185,Norway,Sheep,woah001
2016,768870,Norway,Swine,woah001
2016,69022893,Nepal,Birds,woah001
2016,5168809,Nepal,Buffaloes,woah001
2016,0,Nepal,Camelidae,woah001
2016,7302808,Nepal,Cattle,woah001
2016,55808,Nepal,Equidae,woah001
2016,10986114,Nepal,Goats,woah001
2016,32213,Nepal,Rabbits,woah001
2016,800622,Nepal,Sheep,woah001
2016,1291308,Nepal,Swine,woah001
2016,747556,New Zealand,Bees,woah001
2016,0,New Zealand,Birds,woah001
2016,15843600,New Zealand,Broilers,woah001
2016,80,New Zealand,Buffaloes,woah001
2016,8000,New Zealand,Camelidae,woah001
2016,1134000,New Zealand,Cats,woah001
2016,10866240,New Zealand,Cattle,woah001
2016,900000,New Zealand,Cervidae,woah001
2016,268300,New Zealand,Commercial pigs,woah001
2016,683000,New Zealand,Dogs,woah001
2016,102000,New Zealand,Equidae,woah001
2016,179000,New Zealand,Goats,woah001
2016,3452000,New Zealand,Layers,woah001
2016,1839400,New Zealand,Other commercial poultry,woah001
2016,0,New Zealand,Rabbits,woah001
2016,29121000,New Zealand,Sheep,woah001
2016,0,New Zealand,Swine,woah001
2016,257713,Oman,Camelidae,woah001
2016,381500,Oman,Cattle,woah001
2016,2212839,Oman,Goats,woah001
2016,581787,Oman,Sheep,woah001
2016,84580000,Pakistan,Backyard poultry,woah001
2016,874090000,Pakistan,Broilers,woah001
2016,36637000,Pakistan,Buffaloes,woah001
2016,1048000,Pakistan,Camelidae,woah001
2016,42796000,Pakistan,Cattle,woah001
2016,5677000,Pakistan,Equidae,woah001
2016,70274000,Pakistan,Goats,woah001
2016,45640000,Pakistan,Layers,woah001
2016,11240000,Pakistan,Other commercial poultry,woah001
2016,29789000,Pakistan,Sheep,woah001
2016,8678,Panama,Bees,woah001
2016,24287996,Panama,Birds,woah001
2016,2401,Panama,Buffaloes,woah001
2016,1728748,Panama,Cattle,woah001
2016,62112,Panama,Equidae,woah001
2016,5677,Panama,Goats,woah001
2016,18713,Panama,Sheep,woah001
2016,364054,Panama,Swine,woah001
2016,1494349,Peru,Backyard pigs,woah001
2016,15286594,Peru,Backyard poultry,woah001
2016,214276,Peru,Bees,woah001
2016,0,Peru,Birds,woah001
2016,89543761,Peru,Broilers,woah001
2016,3665506,Peru,Camelidae,woah001
2016,5156044,Peru,Cattle,woah001
2016,729946,Peru,Commercial pigs,woah001
2016,1260219,Peru,Equidae,woah001
2016,1008013,Peru,Goats,woah001
2016,490827,Peru,Hares / rabbits,woah001
2016,14592044,Peru,Layers,woah001
2016,1971663,Peru,Other commercial poultry,woah001
2016,9522766,Peru,Sheep,woah001
2016,7959930,Philippines,Backyard pigs,woah001
2016,80850000,Philippines,Backyard poultry,woah001
2016,65710000,Philippines,Broilers,woah001
2016,2880000,Philippines,Buffaloes,woah001
2016,2547643,Philippines,Cattle,woah001
2016,4518781,Philippines,Commercial pigs,woah001
2016,9015364,Philippines,Dogs,woah001
2016,3710000,Philippines,Goats,woah001
2016,32230000,Philippines,Layers,woah001
2016,10840000,Philippines,Other commercial poultry,woah001
2016,12478711,Philippines,Swine,woah001
2016,3000,Papua New Guinea,Bees,woah001
2016,39514000,Papua New Guinea,Birds,woah001
2016,4000,Papua New Guinea,Buffaloes,woah001
2016,0,Papua New Guinea,Camelidae,woah001
2016,93000,Papua New Guinea,Cattle,woah001
2016,50000,Papua New Guinea,Cervidae,woah001
2016,1000,Papua New Guinea,Equidae,woah001
2016,25000,Papua New Guinea,Goats,woah001
2016,5000,Papua New Guinea,Hares / rabbits,woah001
2016,15000,Papua New Guinea,Sheep,woah001
2016,2100000,Papua New Guinea,Swine,woah001
2016,148864000,Poland,Birds,woah001
2016,6605293,Poland,Cattle,woah001
2016,302056,Poland,Equidae,woah001
2016,44338,Poland,Goats,woah001
2016,268417,Poland,Sheep,woah001
2016,14728380,Poland,Swine,woah001
2016,620000,Portugal,Bees,woah001
2016,50000000,Portugal,Birds,woah001
2016,1600000,Portugal,Cattle,woah001
2016,2100,Portugal,Cervidae,woah001
2016,1400000,Portugal,Dogs,woah001
2016,80000,Portugal,Equidae,woah001
2016,221000,Portugal,Goats,woah001
2016,11000,Portugal,Hares / rabbits,woah001
2016,667000,Portugal,Sheep / goats,woah001
2016,1464000,Portugal,Sheep,woah001
2016,2038000,Portugal,Swine,woah001
2016,61228,Paraguay,Bees,woah001
2016,23180602,Paraguay,Birds,woah001
2016,11274,Paraguay,Buffaloes,woah001
2016,13374441,Paraguay,Cattle,woah001
2016,234845,Paraguay,Equidae,woah001
2016,134212,Paraguay,Goats,woah001
2016,296036,Paraguay,Sheep,woah001
2016,1072655,Paraguay,Swine,woah001
2016,61202,Palestinian Territory - Occupied,Bees,woah001
2016,34050320,Palestinian Territory - Occupied,Broilers,woah001
2016,0,Palestinian Territory - Occupied,Buffaloes,woah001
2016,2100,Palestinian Territory - Occupied,Camelidae,woah001
2016,30041,Palestinian Territory - Occupied,Cattle,woah001
2016,5000,Palestinian Territory - Occupied,Equidae,woah001
2016,258920,Palestinian Territory - Occupied,Goats,woah001
2016,2072795,Palestinian Territory - Occupied,Layers,woah001
2016,515145,Palestinian Territory - Occupied,Other commercial poultry,woah001
2016,800000,Palestinian Territory - Occupied,Sheep / goats,woah001
2016,610958,Palestinian Territory - Occupied,Sheep,woah001
2016,165,Palestinian Territory - Occupied,Swine,woah001
2016,6866,French Polynesia,Bees,woah001
2016,212500,French Polynesia,Birds,woah001
2016,0,French Polynesia,Buffaloes,woah001
2016,0,French Polynesia,Camelidae,woah001
2016,20000,French Polynesia,Cats,woah001
2016,5606,French Polynesia,Cattle,woah001
2016,0,French Polynesia,Cervidae,woah001
2016,241000,French Polynesia,Dogs,woah001
2016,1250,French Polynesia,Equidae,woah001
2016,10147,French Polynesia,Goats,woah001
2016,2000,French Polynesia,Hares / rabbits,woah001
2016,0,French Polynesia,Sheep / goats,woah001
2016,300,French Polynesia,Sheep,woah001
2016,14902,French Polynesia,Swine,woah001
2016,0,Qatar,Birds,woah001
2016,91190,Qatar,Camelidae,woah001
2016,20138,Qatar,Cattle,woah001
2016,8325,Qatar,Equidae,woah001
2016,359885,Qatar,Goats,woah001
2016,4499931,Qatar,Layers,woah001
2016,29541,Qatar,Other commercial poultry,woah001
2016,784986,Qatar,Sheep,woah001
2016,10233,Réunion,Bees,woah001
2016,2880932,Réunion,Birds,woah001
2016,0,Réunion,Buffaloes,woah001
2016,0,Réunion,Camelidae,woah001
2016,29641,Réunion,Cattle,woah001
2016,3500,Réunion,Cervidae,woah001
2016,848,Réunion,Equidae,woah001
2016,18667,Réunion,Goats,woah001
2016,9574,Réunion,Rabbits,woah001
2016,0,Réunion,Sheep / goats,woah001
2016,2446,Réunion,Sheep,woah001
2016,69843,Réunion,Swine,woah001
2016,2156532,Romania,Backyard pigs,woah001
2016,18340774,Romania,Backyard poultry,woah001
2016,1306757,Romania,Bees,woah001
2016,0,Romania,Birds,woah001
2016,30000000,Romania,Broilers,woah001
2016,24034,Romania,Buffaloes,woah001
2016,672231,Romania,Cats,woah001
2016,2193190,Romania,Cattle,woah001
2016,1802056,Romania,Commercial pigs,woah001
2016,2746216,Romania,Dogs,woah001
2016,432997,Romania,Equidae,woah001
2016,1804678,Romania,Goats,woah001
2016,10000000,Romania,Layers,woah001
2016,1848635,Romania,Other commercial poultry,woah001
2016,356494,Romania,Rabbits,woah001
2016,12983042,Romania,Sheep,woah001
2016,0,Romania,Swine,woah001
2016,545366700,Russian Federation,Birds,woah001
2016,6342,Russian Federation,Camelidae,woah001
2016,18638510,Russian Federation,Cattle,woah001
2016,1350420,Russian Federation,Cervidae,woah001
2016,1379540,Russian Federation,Equidae,woah001
2016,2073670,Russian Federation,Goats,woah001
2016,23324580,Russian Federation,Sheep,woah001
2016,21896520,Russian Federation,Swine,woah001
2016,510209,Rwanda,Backyard pigs,woah001
2016,2647348,Rwanda,Backyard poultry,woah001
2016,157500,Rwanda,Bees,woah001
2016,0,Rwanda,Birds,woah001
2016,1284907,Rwanda,Broilers,woah001
2016,0,Rwanda,Buffaloes,woah001
2016,12,Rwanda,Camelidae,woah001
2016,7429,Rwanda,Cats,woah001
2016,1214244,Rwanda,Cattle,woah001
2016,0,Rwanda,Cervidae,woah001
2016,874500,Rwanda,Commercial pigs,woah001
2016,17478,Rwanda,Dogs,woah001
2016,54,Rwanda,Equidae,woah001
2016,2486334,Rwanda,Goats,woah001
2016,1387669,Rwanda,Hares / rabbits,woah001
2016,1102233,Rwanda,Layers,woah001
2016,205009,Rwanda,Other commercial poultry,woah001
2016,637068,Rwanda,Sheep,woah001
2016,0,Rwanda,Swine,woah001
2016,755364000,Saudi Arabia,Broilers,woah001
2016,481138,Saudi Arabia,Camelidae,woah001
2016,361362,Saudi Arabia,Cattle,woah001
2016,27222,Saudi Arabia,Equidae,woah001
2016,3634277,Saudi Arabia,Goats,woah001
2016,17448955,Saudi Arabia,Layers,woah001
2016,9236547,Saudi Arabia,Sheep,woah001
2016,4830000,Sudan,Camelidae,woah001
2016,30632000,Sudan,Cattle,woah001
2016,8368577,Sudan,Equidae,woah001
2016,31481000,Sudan,Goats,woah001
2016,40612000,Sudan,Sheep,woah001
2016,59846429,Senegal,Birds,woah001
2016,4881,Senegal,Camelidae,woah001
2016,3550748,Senegal,Cattle,woah001
2016,1019660,Senegal,Equidae,woah001
2016,5569658,Senegal,Goats,woah001
2016,0,Senegal,Sheep / goats,woah001
2016,6514485,Senegal,Sheep,woah001
2016,413490,Senegal,Swine,woah001
2016,11500,Singapore,Birds,woah001
2016,90000,Singapore,Cats,woah001
2016,196,Singapore,Cattle,woah001
2016,95000,Singapore,Dogs,woah001
2016,1840,Singapore,Equidae,woah001
2016,482,Singapore,Goats,woah001
2016,2149545,Singapore,Layers,woah001
2016,160000,Singapore,Other commercial poultry,woah001
2016,133,Saint Helena / Ascension and Tristan da Cunha,Bees,woah001
2016,5980,Saint Helena / Ascension and Tristan da Cunha,Birds,woah001
2016,0,Saint Helena / Ascension and Tristan da Cunha,Buffaloes,woah001
2016,0,Saint Helena / Ascension and Tristan da Cunha,Camelidae,woah001
2016,637,Saint Helena / Ascension and Tristan da Cunha,Cats,woah001
2016,1010,Saint Helena / Ascension and Tristan da Cunha,Cattle,woah001
2016,0,Saint Helena / Ascension and Tristan da Cunha,Cervidae,woah001
2016,676,Saint Helena / Ascension and Tristan da Cunha,Dogs,woah001
2016,37,Saint Helena / Ascension and Tristan da Cunha,Equidae,woah001
2016,1130,Saint Helena / Ascension and Tristan da Cunha,Goats,woah001
2016,0,Saint Helena / Ascension and Tristan da Cunha,Hares / rabbits,woah001
2016,1629,Saint Helena / Ascension and Tristan da Cunha,Sheep,woah001
2016,964,Saint Helena / Ascension and Tristan da Cunha,Swine,woah001
2016,100000,El Salvador,Backyard pigs,woah001
2016,4000000,El Salvador,Backyard poultry,woah001
2016,75000,El Salvador,Bees,woah001
2016,0,El Salvador,Birds,woah001
2016,19390796,El Salvador,Broilers,woah001
2016,25,El Salvador,Buffaloes,woah001
2016,1,El Salvador,Camelidae,woah001
2016,211000,El Salvador,Cats,woah001
2016,1200000,El Salvador,Cattle,woah001
2016,94258,El Salvador,Commercial pigs,woah001
2016,1191000,El Salvador,Dogs,woah001
2016,90000,El Salvador,Equidae,woah001
2016,7000,El Salvador,Goats,woah001
2016,5160688,El Salvador,Layers,woah001
2016,962418,El Salvador,Other commercial poultry,woah001
2016,11500,El Salvador,Sheep,woah001
2016,0,El Salvador,Swine,woah001
2016,1250,San Marino,Bees,woah001
2016,1140,San Marino,Cattle,woah001
2016,3850,San Marino,Dogs,woah001
2016,105,San Marino,Equidae,woah001
2016,450,San Marino,Sheep / goats,woah001
2016,101,San Marino,Swine,woah001
2016,3887000,Somalia,Birds,woah001
2016,7100000,Somalia,Camelidae,woah001
2016,61195,Somalia,Cats,woah001
2016,5300000,Somalia,Cattle,woah001
2016,79002,Somalia,Dogs,woah001
2016,110528,Somalia,Equidae,woah001
2016,16164670,Somalia,Goats,woah001
2016,12470000,Somalia,Sheep,woah001
2016,460000,Serbia,Backyard pigs,woah001
2016,1450000,Serbia,Backyard poultry,woah001
2016,792000,Serbia,Bees,woah001
2016,16242000,Serbia,Birds,woah001
2016,10272000,Serbia,Broilers,woah001
2016,34000,Serbia,Cats,woah001
2016,893000,Serbia,Cattle,woah001
2016,130000,Serbia,Cervidae,woah001
2016,2561000,Serbia,Commercial pigs,woah001
2016,860000,Serbia,Dogs,woah001
2016,15000,Serbia,Equidae,woah001
2016,200000,Serbia,Goats,woah001
2016,600000,Serbia,Hares / rabbits,woah001
2016,4320000,Serbia,Layers,woah001
2016,200000,Serbia,Other commercial poultry,woah001
2016,0,Serbia,Rabbits,woah001
2016,1665000,Serbia,Sheep,woah001
2016,3021000,Serbia,Swine,woah001
2016,6050000,South Sudan,Birds,woah001
2016,4500,South Sudan,Camelidae,woah001
2016,11816672,South Sudan,Cattle,woah001
2016,581200,South Sudan,Equidae,woah001
2016,13974135,South Sudan,Goats,woah001
2016,12561025,South Sudan,Sheep,woah001
2016,8000,South Sudan,Swine,woah001
2016,921492,Suriname,Birds,woah001
2016,562,Suriname,Buffaloes,woah001
2016,35536,Suriname,Cattle,woah001
2016,248,Suriname,Equidae,woah001
2016,19962,Suriname,Sheep / goats,woah001
2016,21362,Suriname,Swine,woah001
2016,291501,Slovakia,Bees,woah001
2016,2467431,Slovakia,Birds,woah001
2016,6245637,Slovakia,Broilers,woah001
2016,0,Slovakia,Buffaloes,woah001
2016,0,Slovakia,Camelidae,woah001
2016,477658,Slovakia,Cattle,woah001
2016,0,Slovakia,Cervidae,woah001
2016,11330,Slovakia,Equidae,woah001
2016,8316,Slovakia,Goats,woah001
2016,0,Slovakia,Hares / rabbits,woah001
2016,2775074,Slovakia,Layers,woah001
2016,0,Slovakia,Rabbits,woah001
2016,71236,Slovakia,Sheep / goats,woah001
2016,318015,Slovakia,Sheep,woah001
2016,479849,Slovakia,Swine,woah001
2016,181480,Slovenia,Bees,woah001
2016,759033,Slovenia,Birds,woah001
2016,3639257,Slovenia,Broilers,woah001
2016,486118,Slovenia,Cattle,woah001
2016,225607,Slovenia,Dogs,woah001
2016,26328,Slovenia,Equidae,woah001
2016,1717527,Slovenia,Layers,woah001
2016,137124,Slovenia,Sheep / goats,woah001
2016,261267,Slovenia,Swine,woah001
2016,0,Sweden,Backyard pigs,woah001
2016,87900,Sweden,Bees,woah001
2016,8443326,Sweden,Broilers,woah001
2016,1480058,Sweden,Cattle,woah001
2016,1356027,Sweden,Commercial pigs,woah001
2016,355500,Sweden,Equidae,woah001
2016,7571087,Sweden,Layers,woah001
2016,1842362,Sweden,Other commercial poultry,woah001
2016,594753,Sweden,Sheep,woah001
2016,21152,Eswatini,Backyard pigs,woah001
2016,990819,Eswatini,Backyard poultry,woah001
2016,3166,Eswatini,Bees,woah001
2016,516963,Eswatini,Broilers,woah001
2016,15,Eswatini,Buffaloes,woah001
2016,15,Eswatini,Camelidae,woah001
2016,535084,Eswatini,Cattle,woah001
2016,15,Eswatini,Cervidae,woah001
2016,19772,Eswatini,Commercial pigs,woah001
2016,99172,Eswatini,Dogs,woah001
2016,10110,Eswatini,Equidae,woah001
2016,502076,Eswatini,Goats,woah001
2016,0,Eswatini,Layers,woah001
2016,16829,Eswatini,Sheep,woah001
2016,4086000,Syrian Arab Republic,Backyard poultry,woah001
2016,479937,Syrian Arab Republic,Bees,woah001
2016,0,Syrian Arab Republic,Birds,woah001
2016,7576,Syrian Arab Republic,Buffaloes,woah001
2016,45610,Syrian Arab Republic,Camelidae,woah001
2016,901075,Syrian Arab Republic,Cattle,woah001
2016,94663,Syrian Arab Republic,Equidae,woah001
2016,1846698,Syrian Arab Republic,Goats,woah001
2016,16160000,Syrian Arab Republic,Layers,woah001
2016,351506,Syrian Arab Republic,Other commercial poultry,woah001
2016,102798,Syrian Arab Republic,Rabbits,woah001
2016,13700794,Syrian Arab Republic,Sheep,woah001
2016,34600000,Chad,Backyard poultry,woah001
2016,15400000,Chad,Birds,woah001
2016,6400000,Chad,Camelidae,woah001
2016,24800000,Chad,Cattle,woah001
2016,1100000,Chad,Equidae,woah001
2016,30800000,Chad,Goats,woah001
2016,26500000,Chad,Sheep,woah001
2016,1700000,Chad,Swine,woah001
2016,20875379,Togo,Backyard poultry,woah001
2016,0,Togo,Birds,woah001
2016,446183,Togo,Cattle,woah001
2016,3436677,Togo,Goats,woah001
2016,1403852,Togo,Sheep,woah001
2016,1022878,Togo,Swine,woah001
2016,628226,Thailand,Backyard pigs,woah001
2016,69722159,Thailand,Backyard poultry,woah001
2016,22910786,Thailand,Birds,woah001
2016,245636521,Thailand,Broilers,woah001
2016,833765,Thailand,Buffaloes,woah001
2016,18,Thailand,Camelidae,woah001
2016,3035645,Thailand,Cats,woah001
2016,4624078,Thailand,Cattle,woah001
2016,1604,Thailand,Cervidae,woah001
2016,8485384,Thailand,Commercial pigs,woah001
2016,7277424,Thailand,Dogs,woah001
2016,4929,Thailand,Equidae,woah001
2016,520766,Thailand,Goats,woah001
2016,52980913,Thailand,Layers,woah001
2016,11670231,Thailand,Other commercial poultry,woah001
2016,48929,Thailand,Sheep,woah001
2016,0,Thailand,Swine,woah001
2016,0,Turkmenistan,Backyard pigs,woah001
2016,0,Turkmenistan,Backyard poultry,woah001
2016,0,Turkmenistan,Bees,woah001
2016,15652600,Turkmenistan,Birds,woah001
2016,0,Turkmenistan,Broilers,woah001
2016,0,Turkmenistan,Buffaloes,woah001
2016,122900,Turkmenistan,Camelidae,woah001
2016,9329,Turkmenistan,Cats,woah001
2016,2237800,Turkmenistan,Cattle,woah001
2016,0,Turkmenistan,Cervidae,woah001
2016,0,Turkmenistan,Commercial pigs,woah001
2016,94486,Turkmenistan,Dogs,woah001
2016,12517,Turkmenistan,Equidae,woah001
2016,0,Turkmenistan,Goats,woah001
2016,0,Turkmenistan,Hares / rabbits,woah001
2016,0,Turkmenistan,Layers,woah001
2016,0,Turkmenistan,Other commercial poultry,woah001
2016,0,Turkmenistan,Rabbits,woah001
2016,16647300,Turkmenistan,Sheep / goats,woah001
2016,0,Turkmenistan,Sheep,woah001
2016,8400,Turkmenistan,Swine,woah001
2016,0,Tonga,Bees,woah001
2016,17783,Tonga,Birds,woah001
2016,0,Tonga,Buffaloes,woah001
2016,0,Tonga,Camelidae,woah001
2016,10354,Tonga,Cattle,woah001
2016,0,Tonga,Cervidae,woah001
2016,0,Tonga,Dogs,woah001
2016,3255,Tonga,Equidae,woah001
2016,2741,Tonga,Goats,woah001
2016,600,Trinidad and Tobago,Bees,woah001
2016,6000000,Trinidad and Tobago,Birds,woah001
2016,6000,Trinidad and Tobago,Buffaloes,woah001
2016,17000,Trinidad and Tobago,Cattle,woah001
2016,11000,Trinidad and Tobago,Goats,woah001
2016,16000,Trinidad and Tobago,Sheep,woah001
2016,6500,Trinidad and Tobago,Swine,woah001
2016,0,Tunisia,Backyard pigs,woah001
2016,0,Tunisia,Backyard poultry,woah001
2016,180000,Tunisia,Bees,woah001
2016,0,Tunisia,Birds,woah001
2016,99454000,Tunisia,Broilers,woah001
2016,65,Tunisia,Buffaloes,woah001
2016,56021,Tunisia,Camelidae,woah001
2016,682009,Tunisia,Cattle,woah001
2016,2000,Tunisia,Commercial pigs,woah001
2016,553600,Tunisia,Dogs,woah001
2016,187805,Tunisia,Equidae,woah001
2016,978430,Tunisia,Goats,woah001
2016,53000,Tunisia,Hares / rabbits,woah001
2016,7300000,Tunisia,Layers,woah001
2016,9770000,Tunisia,Other commercial poultry,woah001
2016,6615733,Tunisia,Sheep,woah001
2016,4529945,Turkey,Backyard poultry,woah001
2016,7900364,Turkey,Bees,woah001
2016,220322081,Turkey,Broilers,woah001
2016,142073,Turkey,Buffaloes,woah001
2016,1599,Turkey,Camelidae,woah001
2016,119247,Turkey,Cats,woah001
2016,14080155,Turkey,Cattle,woah001
2016,654918,Turkey,Dogs,woah001
2016,309708,Turkey,Equidae,woah001
2016,10345299,Turkey,Goats,woah001
2016,108689236,Turkey,Layers,woah001
2016,30983933,Turkey,Sheep,woah001
2016,1299,Turkey,Swine,woah001
2016,184254,"Chinese Taipai / Taiwan, Province of China",Bees,woah001
2016,50680531,"Chinese Taipai / Taiwan, Province of China",Broilers,woah001
2016,2037,"Chinese Taipai / Taiwan, Province of China",Buffaloes,woah001
2016,0,"Chinese Taipai / Taiwan, Province of China",Camelidae,woah001
2016,567939,"Chinese Taipai / Taiwan, Province of China",Cats,woah001
2016,146030,"Chinese Taipai / Taiwan, Province of China",Cattle,woah001
2016,19301,"Chinese Taipai / Taiwan, Province of China",Cervidae,woah001
2016,0,"Chinese Taipai / Taiwan, Province of China",Commercial pigs,woah001
2016,1714237,"Chinese Taipai / Taiwan, Province of China",Dogs,woah001
2016,1103,"Chinese Taipai / Taiwan, Province of China",Equidae,woah001
2016,39269886,"Chinese Taipai / Taiwan, Province of China",Layers,woah001
2016,5433019,"Chinese Taipai / Taiwan, Province of China",Other commercial poultry,woah001
2016,7101,"Chinese Taipai / Taiwan, Province of China",Rabbits,woah001
2016,146080,"Chinese Taipai / Taiwan, Province of China",Sheep / goats,woah001
2016,5442381,"Chinese Taipai / Taiwan, Province of China",Swine,woah001
2016,1850000,United Republic of Tanzania,Backyard pigs,woah001
2016,37428000,United Republic of Tanzania,Backyard poultry,woah001
2016,54200000,United Republic of Tanzania,Bees,woah001
2016,20,United Republic of Tanzania,Buffaloes,woah001
2016,425,United Republic of Tanzania,Camelidae,woah001
2016,2900000,United Republic of Tanzania,Cats,woah001
2016,25800000,United Republic of Tanzania,Cattle,woah001
2016,3700000,United Republic of Tanzania,Dogs,woah001
2016,310000,United Republic of Tanzania,Equidae,woah001
2016,16670000,United Republic of Tanzania,Goats,woah001
2016,34000000,United Republic of Tanzania,Other commercial poultry,woah001
2016,720000,United Republic of Tanzania,Rabbits,woah001
2016,5010000,United Republic of Tanzania,Sheep,woah001
2016,47432762,Uganda,Birds,woah001
2016,14452276,Uganda,Cattle,woah001
2016,15770856,Uganda,Goats,woah001
2016,4323904,Uganda,Sheep,woah001
2016,4384469,Uganda,Swine,woah001
2016,531397,Uruguay,Bees,woah001
2016,33854601,Uruguay,Broilers,woah001
2016,12102622,Uruguay,Cattle,woah001
2016,421250,Uruguay,Equidae,woah001
2016,8615,Uruguay,Goats,woah001
2016,1019526,Uruguay,Layers,woah001
2016,6604461,Uruguay,Sheep,woah001
2016,143292,Uruguay,Swine,woah001
2016,2740000,United States of America,Bees,woah001
2016,1816742016,United States of America,Birds,woah001
2016,162110,United States of America,Buffaloes,woah001
2016,76086,United States of America,Camelidae,woah001
2016,85800000,United States of America,Cats,woah001
2016,91988000,United States of America,Cattle,woah001
2016,269492,United States of America,Cervidae,woah001
2016,77800000,United States of America,Dogs,woah001
2016,3914000,United States of America,Equidae,woah001
2016,2620000,United States of America,Goats,woah001
2016,400049,United States of America,Hares / rabbits,woah001
2016,5320000,United States of America,Sheep,woah001
2016,68299300,United States of America,Swine,woah001
2016,65758900,Uzbekistan,Birds,woah001
2016,0,Uzbekistan,Buffaloes,woah001
2016,14800,Uzbekistan,Camelidae,woah001
2016,12165300,Uzbekistan,Cattle,woah001
2016,0,Uzbekistan,Cervidae,woah001
2016,220100,Uzbekistan,Equidae,woah001
2016,19967900,Uzbekistan,Sheep / goats,woah001
2016,39800,Uzbekistan,Swine,woah001
2016,38611,Venezuela (Bolivarian Republic of),Bees,woah001
2016,160705900,Venezuela (Bolivarian Republic of),Birds,woah001
2016,736428,Venezuela (Bolivarian Republic of),Buffaloes,woah001
2016,14718419,Venezuela (Bolivarian Republic of),Cattle,woah001
2016,700347,Venezuela (Bolivarian Republic of),Equidae,woah001
2016,1057056,Venezuela (Bolivarian Republic of),Goats,woah001
2016,12604,Venezuela (Bolivarian Republic of),Hares / rabbits,woah001
2016,12604,Venezuela (Bolivarian Republic of),Rabbits,woah001
2016,507141,Venezuela (Bolivarian Republic of),Sheep,woah001
2016,4087273,Venezuela (Bolivarian Republic of),Swine,woah001
2016,1300000,Viet Nam,Bees,woah001
2016,341900000,Viet Nam,Birds,woah001
2016,2524000,Viet Nam,Buffaloes,woah001
2016,5367000,Viet Nam,Cattle,woah001
2016,9500000,Viet Nam,Dogs,woah001
2016,1885000,Viet Nam,Sheep / goats,woah001
2016,27750000,Viet Nam,Swine,woah001
2016,403,Samoa,Bees,woah001
2016,513260,Samoa,Birds,woah001
2016,0,Samoa,Buffaloes,woah001
2016,0,Samoa,Camelidae,woah001
2016,13000,Samoa,Cats,woah001
2016,56504,Samoa,Cattle,woah001
2016,0,Samoa,Cervidae,woah001
2016,40000,Samoa,Dogs,woah001
2016,1259,Samoa,Equidae,woah001
2016,128,Samoa,Goats,woah001
2016,0,Samoa,Hares / rabbits,woah001
2016,985,Samoa,Sheep,woah001
2016,168597,Samoa,Swine,woah001
2016,459366,Yemen,Camelidae,woah001
2016,1809734,Yemen,Cattle,woah001
2016,9360196,Yemen,Goats,woah001
2016,9667010,Yemen,Sheep,woah001
2016,113556142,South Africa,Broilers,woah001
2016,13399000,South Africa,Cattle,woah001
2016,5636000,South Africa,Goats,woah001
2016,23605584,South Africa,Layers,woah001
2016,22720000,South Africa,Sheep,woah001
2016,1512000,South Africa,Swine,woah001
2016,239037,Zambia,Cats,woah001
2016,4236688,Zambia,Cattle,woah001
2016,936628,Zambia,Dogs,woah001
2016,3149379,Zambia,Goats,woah001
2016,104860,Zambia,Sheep,woah001
2016,1631657,Zambia,Swine,woah001
2016,149783,Zimbabwe,Backyard pigs,woah001
2016,18564712,Zimbabwe,Backyard poultry,woah001
2016,0,Zimbabwe,Birds,woah001
2016,8750939,Zimbabwe,Broilers,woah001
2016,5313874,Zimbabwe,Cattle,woah001
2016,179553,Zimbabwe,Commercial pigs,woah001
2016,717014,Zimbabwe,Dogs,woah001
2016,421328,Zimbabwe,Equidae,woah001
2016,3001671,Zimbabwe,Goats,woah001
2016,1396966,Zimbabwe,Layers,woah001
2016,0,Zimbabwe,Other commercial poultry,woah001
2016,443541,Zimbabwe,Sheep,woah001
2016,329336,Zimbabwe,Swine,woah001
2017,26355654,Afghanistan,Birds,woah001
2017,137775,Afghanistan,Camelidae,woah001
2017,5892246,Afghanistan,Cattle,woah001
2017,1916587,Afghanistan,Equidae,woah001
2017,12873632,Afghanistan,Goats,woah001
2017,22451830,Afghanistan,Sheep,woah001
2017,13675295,Angola,Birds,woah001
2017,3819489,Angola,Cattle,woah001
2017,6658113,Angola,Goats,woah001
2017,7724712,Angola,Sheep / goats,woah001
2017,1089596,Angola,Sheep,woah001
2017,2996099,Angola,Swine,woah001
2017,1164,Andorra,Adult beef cattle,woah001
2017,0,Andorra,Adult dairy cattle,woah001
2017,236,Andorra,Adult goats,woah001
2017,0,Andorra,Adult pigs,woah001
2017,3196,Andorra,Adult sheep,woah001
2017,29,Andorra,Backyard pigs,woah001
2017,4151,Andorra,Backyard poultry,woah001
2017,276,Andorra,Bees,woah001
2017,0,Andorra,Birds,woah001
2017,0,Andorra,Broilers,woah001
2017,0,Andorra,Buffaloes,woah001
2017,879,Andorra,Calves,woah001
2017,2,Andorra,Camelidae,woah001
2017,1981,Andorra,Cats,woah001
2017,0,Andorra,Cattle,woah001
2017,19,Andorra,Cervidae,woah001
2017,13399,Andorra,Dogs,woah001
2017,534,Andorra,Domestic horses,woah001
2017,51,Andorra,Donkeys/ Mules/ Hinnies,woah001
2017,0,Andorra,Equidae,woah001
2017,0,Andorra,Fattening pigs,woah001
2017,0,Andorra,Goats,woah001
2017,0,Andorra,Hares / rabbits,woah001
2017,0,Andorra,Hares,woah001
2017,29,Andorra,Kids,woah001
